CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
0,143,Reputation,65272,2,7035,0,5680,92216,805
11,143,Reputation,65272,33,7035,0,5680,92220,805
0,143,Reputation,65272,1,7035,0,5680,92334,805
0,143,Reputation,65272,1,7035,0,5680,92349,805
15,143,Reputation,65272,4,7035,0,5680,92353,805
0,143,Reputation,65272,1,7035,0,5680,92480,805
7,143,Reputation,65272,2,7035,0,5680,92607,805
0,143,Reputation,65272,1,7035,0,5680,92618,805
0,143,Reputation,65272,2,7035,0,5680,92620,805
0,143,Reputation,65272,2,7035,0,5680,92650,805
1,143,Reputation,65272,4,7035,0,5680,92674,805
0,143,Reputation,65272,4,7035,0,5680,92714,805
6,143,Reputation,65272,3,7035,0,5680,92933,805
0,143,Reputation,65272,2,7035,0,5680,93097,805
1,143,Reputation,65272,5,7035,0,5680,93102,805
0,143,Reputation,65272,1,7035,0,5680,93114,805
7,143,Reputation,65272,4,7035,0,5680,93126,805
0,143,Reputation,65272,1,7035,0,5680,93133,805
0,143,Reputation,65272,3,7035,0,5680,93240,805
4,143,Reputation,65272,2,7035,0,5680,93243,805
2,143,Reputation,65272,2,7035,0,5680,93246,805
0,143,Reputation,65272,2,7035,0,5680,93250,805
0,143,Reputation,65272,2,7035,0,5680,93253,805
4,143,Reputation,65272,2,7035,0,5680,93373,805
4,143,Reputation,65272,1,7035,0,5680,93411,805
0,143,Reputation,65272,6,7035,0,5680,93458,805
0,143,Reputation,65272,4,7035,0,5680,93459,805
0,143,Reputation,65272,4,7035,0,5680,93510,805
2,143,Reputation,65272,5,7035,0,5680,93536,805
1,143,Reputation,65272,10,7035,0,5680,93538,805
2,143,Reputation,65272,0,7035,0,5680,93585,805
0,143,Reputation,65272,1,7035,0,5680,93586,805
14,143,Reputation,65272,18,7035,0,5680,93598,805
1,143,Reputation,65272,4,7035,0,5680,93608,805
0,143,Reputation,65272,3,7035,0,5680,93618,805
0,143,Reputation,65272,0,7035,0,5680,93646,805
0,143,Reputation,65272,1,7035,0,5680,93652,805
0,143,Reputation,65272,16,7035,0,5680,93657,805
0,143,Reputation,65272,2,7035,0,5680,93666,805
1,143,Reputation,65272,4,7035,0,5680,93684,805
15,143,Reputation,65272,2,7035,0,5680,93793,805
0,143,Reputation,65272,1,7035,0,5680,93798,805
0,143,Reputation,65272,2,7035,0,5680,93813,805
6,143,Reputation,65272,4,7035,0,5680,93823,805
0,143,Reputation,65272,3,7035,0,5680,93841,805
2,143,Reputation,65272,4,7035,0,5680,93929,805
0,143,Reputation,65272,2,7035,0,5680,93963,805
0,143,Reputation,65272,2,7035,0,5680,93967,805
3,143,Reputation,65272,1,7035,0,5680,94064,805
0,143,Reputation,65272,1,7035,0,5680,94070,805
0,143,Reputation,65272,1,7035,0,5680,94090,805
8,143,Reputation,65272,2,7035,0,5680,94232,805
0,143,Reputation,65272,3,7035,0,5680,94325,805
0,143,Reputation,65272,0,7035,0,5680,94339,805
1,143,Reputation,65272,2,7035,0,5680,94343,805
0,143,Reputation,65272,4,7035,0,5680,94413,805
0,143,Reputation,65272,4,7035,0,5680,94534,805
0,143,Reputation,65272,1,7035,0,5680,94616,805
3,143,Reputation,65272,4,7035,0,5680,94617,805
0,143,Reputation,65272,2,7035,0,5680,94624,805
2,143,Reputation,65272,2,7035,0,5680,94651,805
4,143,Reputation,65272,6,7035,0,5680,94670,805
8,143,Reputation,65272,4,7035,0,5680,94782,805
0,143,Reputation,65272,0,7035,0,5680,94798,805
0,143,Reputation,65272,3,7035,0,5680,94803,805
2,143,Reputation,65272,7,7035,0,5680,94806,805
2,143,Reputation,65272,5,7035,0,5680,94824,805
0,143,Reputation,65272,3,7035,0,5680,94829,805
0,143,Reputation,65272,1,7035,0,5680,94945,805
0,143,Reputation,65272,1,7035,0,5680,95163,805
5,143,Reputation,65272,1,7035,0,5680,95164,805
0,143,Reputation,65272,1,7035,0,5680,95165,805
2,143,Reputation,65272,10,7035,0,5680,95188,805
0,143,Reputation,65272,5,7035,0,5680,95282,805
3,143,Reputation,65272,4,7035,0,5680,95363,805
0,143,Reputation,65272,2,7035,0,5680,95460,805
0,143,Reputation,65272,3,7035,0,5680,95478,805
2,143,Reputation,65272,0,7035,0,5680,95488,805
0,143,Reputation,65272,1,7035,0,5680,95585,805
0,143,Reputation,65272,2,7035,0,5680,95586,805
4,143,Reputation,65272,4,7035,0,5680,95593,805
0,143,Reputation,65272,2,7035,0,5680,95605,805
1,143,Reputation,65272,0,7035,0,5680,95656,805
0,143,Reputation,65272,3,7035,0,5680,95744,805
3,143,Reputation,65272,2,7035,0,5680,95758,805
0,143,Reputation,65272,3,7035,0,5680,95761,805
0,143,Reputation,65272,1,7035,0,5680,95762,805
0,143,Reputation,65272,1,7035,0,5680,95765,805
0,143,Reputation,65272,2,7035,0,5680,95768,805
4,143,Reputation,65272,5,7035,0,5680,95770,805
4,143,Reputation,65272,1,7035,0,5680,95784,805
1,143,Reputation,65272,2,7035,0,5680,95796,805
9,143,Reputation,65272,1,7035,0,5680,95924,805
1,143,Reputation,65272,1,7035,0,5680,95962,805
9,143,Reputation,65272,2,7035,0,5680,95973,805
7,143,Reputation,65272,3,7035,0,5680,96019,805
0,143,Reputation,65272,4,7035,0,5680,96024,805
2,143,Reputation,65272,3,7035,0,5680,96032,805
4,143,Reputation,65272,2,7035,0,5680,96047,805
0,143,Reputation,65272,13,7035,0,5680,96048,805
3,143,Reputation,65272,6,7035,0,5680,96061,805
0,143,Reputation,65272,3,7035,0,5680,96170,805
0,143,Reputation,65272,4,7035,0,5680,96189,805
0,143,Reputation,65272,2,7035,0,5680,96202,805
1,143,Reputation,65272,3,7035,0,5680,96208,805
3,143,Reputation,65272,0,7035,0,5680,96237,805
0,143,Reputation,65272,4,7035,0,5680,96258,805
0,143,Reputation,65272,2,7035,0,5680,96265,805
0,143,Reputation,65272,3,7035,0,5680,96266,805
0,143,Reputation,65272,1,7035,0,5680,96267,805
0,143,Reputation,65272,0,7035,0,5680,96283,805
0,143,Reputation,65272,1,7035,0,5680,96288,805
0,143,Reputation,65272,3,7035,0,5680,96294,805
0,143,Reputation,65272,1,7035,0,5680,96306,805
0,143,Reputation,65272,10,7035,0,5680,96388,805
7,143,Reputation,65272,1,7035,0,5680,96398,805
0,143,Reputation,65272,2,7035,0,5680,96405,805
0,143,Reputation,65272,1,7035,0,5680,96407,805
0,143,Reputation,65272,0,7035,0,5680,96433,805
9,143,Reputation,65272,1,7035,0,5680,96534,805
0,143,Reputation,65272,3,7035,0,5680,96544,805
17,143,Reputation,65272,16,7035,0,5680,96556,805
5,143,Reputation,65272,3,7035,0,5680,96564,805
0,143,Reputation,65272,2,7035,0,5680,96680,805
0,143,Reputation,65272,6,7035,0,5680,96687,805
1,143,Reputation,65272,3,7035,0,5680,96696,805
0,143,Reputation,65272,1,7035,25,5680,96860,805
0,143,Reputation,65272,4,7035,0,5680,96877,805
7,143,Reputation,65272,5,7035,0,5680,96998,805
2,143,Reputation,65272,3,7035,0,5680,97036,805
0,143,Reputation,65272,6,7035,0,5680,97120,805
3,143,Reputation,65272,3,7035,0,5680,97121,805
0,143,Reputation,65272,1,7035,0,5680,97157,805
2,143,Reputation,65272,0,7035,0,5680,97159,805
0,143,Reputation,65272,2,7035,0,5680,97218,805
1,143,Reputation,65272,4,7035,0,5680,97302,805
6,143,Reputation,65272,11,7035,0,5680,97309,805
4,143,Reputation,65272,2,7035,0,5680,97353,805
0,143,Reputation,65272,2,7035,0,5680,97447,805
6,143,Reputation,65272,0,7035,0,5680,97454,805
4,143,Reputation,65272,2,7035,0,5680,97458,805
21,143,Reputation,65272,4,7035,0,5680,97459,805
2,143,Reputation,65272,1,7035,0,5680,97606,805
0,143,Reputation,65272,17,7035,0,5680,97609,805
0,143,Reputation,65272,1,7035,0,5680,97619,805
1,143,Reputation,65272,2,7035,0,5680,97621,805
0,143,Reputation,65272,1,7035,0,5680,97622,805
0,143,Reputation,65272,3,7035,0,5680,97624,805
2,143,Reputation,65272,1,7035,0,5680,97627,805
3,143,Reputation,65272,4,7035,0,5680,97628,805
2,143,Reputation,65272,4,7035,0,5680,97763,805
9,143,Reputation,65272,3,7035,0,5680,97766,805
0,143,Reputation,65272,3,7035,0,5680,97933,805
0,143,Reputation,65272,4,7035,0,5680,99055,805
0,143,Reputation,65272,3,7035,0,5680,99120,805
0,143,Reputation,65272,4,7035,0,5680,99196,805
0,143,Reputation,65272,11,7035,0,5680,99198,805
5,143,Reputation,65272,3,7035,0,5680,99212,805
3,143,Reputation,65272,1,7035,0,5680,99250,805
0,143,Reputation,65272,3,7035,0,5680,99343,805
0,143,Reputation,65272,2,7035,0,5680,99354,805
0,143,Reputation,65272,11,7035,0,5680,99410,805
3,143,Reputation,65272,4,7035,0,5680,99474,805
3,143,Reputation,65272,2,7035,0,5680,99628,805
0,143,Reputation,65272,1,7035,0,5680,99630,805
2,143,Reputation,65272,5,7035,0,5680,99676,805
0,143,Reputation,65272,5,7035,0,5680,99772,805
1,143,Reputation,65272,6,7035,0,5680,99801,805
0,143,Reputation,65272,2,7035,0,5680,99958,805
8,143,Reputation,65272,2,7035,0,5680,99965,805
1,143,Reputation,65272,5,7035,0,5680,99976,805
4,143,Reputation,65272,1,7035,0,5680,100040,805
0,143,Reputation,65272,15,7035,0,5680,100050,805
0,143,Reputation,65272,4,7035,0,5680,100051,805
4,143,Reputation,65272,3,7035,0,5680,100116,805
8,143,Reputation,65272,1,7035,0,5680,100120,805
5,143,Reputation,65272,11,7035,0,5680,100127,805
0,143,Reputation,65272,5,7035,0,5680,100259,805
3,143,Reputation,65272,3,7035,0,5680,100275,805
0,143,Reputation,65272,4,7035,0,5680,100398,805
0,143,Reputation,65272,5,7035,0,5680,100420,805
7,143,Reputation,65272,7,7035,0,5680,100661,805
3,143,Reputation,65272,5,7035,0,5680,100736,805
8,143,Reputation,65272,3,7035,0,5680,100845,805
5,143,Reputation,65272,1,7035,0,5680,100856,805
1,143,Reputation,65272,9,7035,0,5680,100871,805
13,143,Reputation,65272,8,7035,0,5680,100941,805
3,143,Reputation,65272,5,7035,0,5680,100947,805
0,143,Reputation,65272,4,7035,0,5680,100956,805
0,143,Reputation,65272,4,7035,0,5680,100981,805
0,143,Reputation,65272,1,7035,0,5680,101068,805
0,143,Reputation,65272,4,7035,0,5680,101078,805
0,143,Reputation,65272,5,7035,0,5680,101085,805
0,143,Reputation,65272,0,7035,0,5680,101207,805
0,143,Reputation,65272,2,7035,0,5680,101236,805
0,143,Reputation,65272,0,7035,0,5680,101238,805
2,143,Reputation,65272,4,7035,0,5680,101256,805
1,143,Reputation,65272,27,7035,0,5680,101290,805
2,143,Reputation,65272,11,7035,0,5680,101368,805
0,143,Reputation,65272,3,7035,0,5680,101380,805
4,143,Reputation,65272,2,7035,0,5680,101389,805
5,143,Reputation,65272,2,7035,0,5680,101492,805
0,143,Reputation,65272,3,7035,0,5680,101494,805
0,143,Reputation,65272,7,7035,0,5680,101498,805
0,143,Reputation,65272,2,7035,0,5680,101569,805
0,143,Reputation,65272,4,7035,0,5680,101574,805
5,143,Reputation,65272,6,7035,0,5680,102608,805
0,143,Reputation,65272,10,7035,0,5680,102619,805
1,143,Reputation,65272,4,7035,0,5680,102622,805
0,143,Reputation,65272,3,7035,0,5680,102634,805
0,143,Reputation,65272,1,7035,0,5680,102648,805
2,143,Reputation,65272,0,7035,0,5680,102650,805
0,143,Reputation,65272,2,7035,0,5680,102652,805
2,143,Reputation,65272,5,7035,0,5680,102661,805
2,143,Reputation,65272,9,7035,0,5680,102753,805
2,143,Reputation,65272,1,7035,0,5680,102757,805
1,143,Reputation,65272,3,7035,0,5680,102765,805
1,143,Reputation,65272,6,7035,0,5680,102770,805
0,143,Reputation,65272,2,7035,0,5680,102772,805
0,143,Reputation,65272,5,7035,0,5680,102818,805
0,143,Reputation,65272,1,7035,0,5680,102824,805
2,143,Reputation,65272,2,7035,0,5680,102924,805
6,143,Reputation,65272,3,7035,0,5680,102954,805
2,143,Reputation,65272,1,7035,0,5680,102964,805
0,143,Reputation,65272,2,7035,0,5680,102969,805
0,143,Reputation,65272,3,7035,0,5680,103060,805
2,143,Reputation,65272,7,7035,0,5680,103101,805
2,143,Reputation,65272,1,7035,0,5680,103199,805
5,143,Reputation,65272,1,7035,0,5680,103200,805
4,143,Reputation,65272,1,7035,0,5680,103218,805
0,143,Reputation,65272,2,7035,0,5680,103221,805
5,143,Reputation,65272,2,7035,0,5680,103247,805
0,143,Reputation,65272,1,7035,0,5680,103342,805
4,143,Reputation,65272,26,7035,0,5680,103353,805
1,143,Reputation,65272,5,7035,0,5680,103359,805
2,143,Reputation,65272,3,7035,0,5680,103369,805
0,143,Reputation,65272,4,7035,0,5680,103424,805
9,143,Reputation,65272,2,7035,0,5680,103432,805
0,143,Reputation,65272,0,7035,0,5680,103493,805
0,143,Reputation,65272,0,7035,0,5680,103498,805
0,143,Reputation,65272,1,7035,0,5680,103511,805
2,143,Reputation,65272,4,7035,0,5680,103516,805
1,143,Reputation,65272,1,7035,0,5680,103622,805
1,143,Reputation,65272,1,7035,0,5680,103626,805
3,143,Reputation,65272,1,7035,0,5680,103632,805
0,143,Reputation,65272,0,7035,0,5680,103668,805
2,143,Reputation,65272,2,7035,0,5680,103769,805
0,143,Reputation,65272,8,7035,0,5680,103773,805
0,143,Reputation,65272,2,7035,0,5680,103776,805
3,143,Reputation,65272,0,7035,0,5680,103929,805
0,143,Reputation,65272,1,7035,0,5680,103940,805
2,143,Reputation,65272,5,7035,0,5680,103954,805
7,143,Reputation,65272,4,7035,0,5680,103985,805
0,143,Reputation,65272,2,7035,0,5680,104074,805
1,143,Reputation,65272,4,7035,0,5680,104084,805
2,143,Reputation,65272,6,7035,0,5680,104088,805
0,143,Reputation,65272,0,7035,0,5680,104325,805
0,143,Reputation,65272,1,7035,0,5680,104329,805
0,143,Reputation,65272,0,7035,0,5680,104361,805
3,143,Reputation,65272,5,7035,0,5680,104371,805
1,143,Reputation,65272,2,7035,0,5680,104471,805
1,143,Reputation,65272,7,7035,0,5680,104483,805
0,143,Reputation,65272,1,7035,0,5680,104550,805
0,143,Reputation,65272,1,7035,0,5680,104554,805
0,143,Reputation,65272,11,7035,0,5680,104646,805
1,143,Reputation,65272,0,7035,0,5680,104696,805
0,143,Reputation,65272,4,7035,0,5680,104794,805
1,143,Reputation,65272,3,7035,0,5680,104857,805
0,143,Reputation,65272,8,7035,0,5680,104952,805
6,143,Reputation,65272,4,7035,0,5680,104986,805
0,143,Reputation,65272,2,7035,0,5680,105001,805
1,143,Reputation,65272,3,7035,0,5680,105043,805
4,143,Reputation,65272,4,7035,0,5680,105053,805
1,143,Reputation,65272,1,7035,0,5680,105057,805
1,143,Reputation,65272,2,7035,0,5680,105091,805
0,143,Reputation,65272,2,7035,0,5680,105093,805
2,143,Reputation,65272,2,7035,0,5680,105208,805
1,143,Reputation,65272,4,7035,0,5680,105222,805
2,143,Reputation,65272,2,7035,0,5680,105241,805
0,143,Reputation,65272,3,7035,0,5680,105254,805
0,143,Reputation,65272,2,7035,0,5680,105332,805
2,143,Reputation,65272,2,7035,0,5680,105335,805
1,143,Reputation,65272,5,7035,0,5680,105469,805
4,143,Reputation,65272,6,7035,0,5680,105476,805
0,143,Reputation,65272,2,7035,0,5680,105481,805
1,143,Reputation,65272,2,7035,0,5680,105603,805
0,143,Reputation,65272,0,7035,0,5680,105604,805
2,143,Reputation,65272,3,7035,0,5680,105606,805
0,143,Reputation,65272,3,7035,0,5680,105607,805
3,143,Reputation,65272,5,7035,0,5680,105652,805
5,143,Reputation,65272,5,7035,0,5680,105675,805
0,143,Reputation,65272,4,7035,0,5680,105707,805
2,143,Reputation,65272,2,7035,0,5680,105711,805
27,143,Reputation,65272,3,7035,0,5680,105850,805
17,143,Reputation,65272,2,7035,0,5680,105853,805
3,143,Reputation,65272,3,7035,0,5680,105857,805
0,143,Reputation,65272,2,7035,0,5680,105861,805
8,143,Reputation,65272,3,7035,0,5680,105865,805
2,143,Reputation,65272,1,7035,0,5680,105899,805
0,143,Reputation,65272,6,7035,0,5680,105938,805
9,143,Reputation,65272,2,7035,0,5680,105940,805
0,143,Reputation,65272,0,7035,0,5680,105995,805
5,143,Reputation,65272,4,7035,0,5680,106012,805
0,143,Reputation,65272,1,7035,0,5680,106018,805
3,143,Reputation,65272,7,7035,0,5680,106019,805
2,143,Reputation,65272,1,7035,0,5680,106022,805
3,143,Reputation,65272,15,7035,0,5680,106033,805
1,143,Reputation,65272,3,7035,0,5680,106051,805
3,143,Reputation,65272,6,7035,0,5680,106178,805
0,143,Reputation,65272,7,7035,0,5680,106216,805
2,143,Reputation,65272,5,7035,0,5680,106218,805
3,143,Reputation,65272,3,7035,0,5680,106267,805
2,143,Reputation,65272,4,7035,0,5680,106284,805
6,143,Reputation,65272,2,7035,0,5680,106288,805
4,143,Reputation,65272,3,7035,0,5680,106314,805
2,143,Reputation,65272,9,7035,0,5680,106400,805
3,143,Reputation,65272,11,7035,0,5680,106404,805
5,143,Reputation,65272,2,7035,0,5680,107440,805
4,143,Reputation,65272,2,7035,0,5680,107451,805
0,143,Reputation,65272,1,7035,0,5680,107535,805
0,143,Reputation,65272,2,7035,0,5680,107538,805
0,143,Reputation,65272,1,7035,0,5680,107545,805
3,143,Reputation,65272,15,7035,0,5680,107570,805
0,143,Reputation,65272,5,7035,0,5680,107594,805
4,143,Reputation,65272,10,7035,0,5680,107670,805
0,143,Reputation,65272,5,7035,0,5680,107690,805
0,143,Reputation,65272,1,7035,0,5680,107694,805
0,143,Reputation,65272,2,7035,0,5680,107701,805
0,143,Reputation,65272,2,7035,0,5680,107749,805
5,143,Reputation,65272,5,7035,0,5680,107751,805
0,143,Reputation,65272,3,7035,0,5680,107765,805
2,143,Reputation,65272,2,7035,0,5680,107825,805
0,143,Reputation,65272,4,7035,0,5680,107855,805
6,143,Reputation,65272,3,7035,0,5680,107955,805
2,143,Reputation,65272,2,7035,0,5680,107967,805
2,143,Reputation,65272,11,7035,0,5680,108082,805
10,143,Reputation,65272,4,7035,0,5680,108083,805
0,143,Reputation,65272,6,7035,0,5680,108103,805
4,143,Reputation,65272,2,7035,0,5680,108232,805
0,143,Reputation,65272,2,7035,0,5680,108254,805
7,143,Reputation,65272,2,7035,0,5680,108285,805
5,143,Reputation,65272,2,7035,0,5680,108294,805
1,143,Reputation,65272,2,7035,0,5680,108359,805
0,143,Reputation,65272,2,7035,0,5680,108378,805
0,143,Reputation,65272,1,7035,0,5680,108379,805
0,143,Reputation,65272,1,7035,0,5680,108405,805
7,143,Reputation,65272,4,7035,0,5680,108432,805
0,143,Reputation,65272,2,7035,0,5680,108509,805
5,143,Reputation,65272,3,7035,0,5680,108557,805
1,143,Reputation,65272,7,7035,0,5680,108566,805
0,143,Reputation,65272,3,7035,0,5680,108574,805
5,143,Reputation,65272,2,7035,0,5680,108628,805
1,143,Reputation,65272,3,7035,0,5680,108651,805
3,143,Reputation,65272,2,7035,0,5680,108654,805
0,143,Reputation,65272,11,7035,0,5680,108662,805
5,143,Reputation,65272,4,7035,0,5680,108695,805
2,143,Reputation,65272,4,7035,0,5680,108766,805
0,143,Reputation,65272,3,7035,0,5680,108798,805
1,143,Reputation,65272,2,7035,0,5680,108828,805
1,143,Reputation,65272,4,7035,0,5680,108941,805
4,143,Reputation,65272,3,7035,0,5680,108962,805
4,143,Reputation,65272,1,7035,0,5680,108965,805
0,143,Reputation,65272,4,7035,0,5680,108976,805
0,143,Reputation,65272,2,7035,0,5680,108989,805
0,143,Reputation,65272,2,7035,0,5680,109114,805
0,143,Reputation,65272,1,7035,0,5680,109118,805
0,143,Reputation,65272,2,7035,0,5680,109187,805
0,143,Reputation,65272,4,7035,0,5680,109285,805
5,143,Reputation,65272,9,7035,0,5680,109373,805
6,143,Reputation,65272,2,7035,0,5680,109423,805
0,143,Reputation,65272,4,7035,0,5680,109431,805
0,143,Reputation,65272,2,7035,0,5680,109520,805
0,143,Reputation,65272,4,7035,0,5680,109565,805
1,143,Reputation,65272,3,7035,0,5680,109585,805
3,143,Reputation,65272,8,7035,0,5680,109621,805
11,143,Reputation,65272,1,7035,0,5680,109631,805
5,143,Reputation,65272,3,7035,0,5680,109638,805
4,143,Reputation,65272,2,7035,0,5680,109782,805
0,143,Reputation,65272,3,7035,0,5680,109794,805
0,143,Reputation,65272,2,7035,0,5680,109918,805
4,143,Reputation,65272,4,7035,0,5680,109924,805
1,143,Reputation,65272,1,7035,0,5680,109930,805
6,143,Reputation,65272,4,7035,0,5680,109932,805
0,143,Reputation,65272,1,7035,0,5680,109933,805
0,143,Reputation,65272,6,7035,0,5680,109980,805
1,143,Reputation,65272,0,7035,0,5680,110039,805
0,143,Reputation,65272,2,7035,0,5680,110065,805
0,143,Reputation,65272,3,7035,0,5680,110084,805
2,143,Reputation,65272,2,7035,0,5680,110087,805
2,143,Reputation,65272,6,7035,0,5680,110112,805
4,143,Reputation,65272,4,7035,0,5680,110128,805
6,143,Reputation,65272,3,7035,0,5680,110213,805
7,143,Reputation,65272,3,7035,0,5680,110226,805
5,143,Reputation,65272,12,7035,0,5680,110252,805
0,143,Reputation,65272,3,7035,0,5680,110363,805
6,143,Reputation,65272,11,7035,0,5680,110365,805
0,143,Reputation,65272,1,7035,0,5680,110371,805
3,143,Reputation,65272,2,7035,0,5680,110419,805
3,143,Reputation,65272,3,7035,0,5680,110423,805
6,143,Reputation,65272,1,7035,0,5680,110442,805
0,143,Reputation,65272,3,7035,0,5680,110514,805
0,143,Reputation,65272,3,7035,0,5680,110521,805
0,143,Reputation,65272,1,7035,0,5680,110548,805
0,143,Reputation,65272,6,7035,0,5680,110553,805
0,143,Reputation,65272,1,7035,0,5680,110555,805
0,143,Reputation,65272,5,7035,0,5680,110627,805
4,143,Reputation,65272,4,7035,0,5680,110630,805
2,143,Reputation,65272,2,7035,0,5680,110643,805
0,143,Reputation,65272,1,7035,0,5680,110649,805
0,143,Reputation,65272,2,7035,0,5680,110656,805
2,143,Reputation,65272,10,7035,0,5680,110677,805
0,143,Reputation,65272,1,7035,0,5680,110698,805
0,143,Reputation,65272,3,7035,0,5680,110785,805
5,143,Reputation,65272,1,7035,0,5680,110799,805
8,143,Reputation,65272,19,7035,0,5680,110805,805
0,143,Reputation,65272,2,7035,0,5680,110976,805
3,143,Reputation,65272,22,7035,0,5680,111013,805
0,143,Reputation,65272,8,7035,0,5680,111131,805
0,143,Reputation,65272,1,7035,0,5680,111263,805
0,143,Reputation,65272,2,7035,0,5680,111272,805
3,143,Reputation,65272,3,7035,0,5680,111274,805
10,143,Reputation,65272,2,7035,0,5680,111322,805
0,143,Reputation,65272,1,7035,0,5680,111406,805
7,143,Reputation,65272,1,7035,0,5680,111408,805
1,143,Reputation,65272,3,7035,0,5680,111415,805
0,143,Reputation,65272,9,7035,0,5680,111428,805
0,143,Reputation,65272,2,7035,0,5680,111442,805
2,143,Reputation,65272,6,7035,0,5680,111499,805
3,143,Reputation,65272,4,7035,0,5680,111587,805
7,143,Reputation,65272,7,7035,0,5680,111597,805
5,143,Reputation,65272,1,7035,0,5680,111606,805
8,143,Reputation,65272,11,7035,0,5680,111660,805
9,143,Reputation,65272,12,7035,0,5680,111687,805
0,143,Reputation,65272,1,7035,0,5680,111695,805
