,PostId,userId,Score,ViewCount,CommentCount
25441,28342,1739.0,4,,3
25442,28343,9994.0,2,769.0,1
25443,28345,10823.0,3,,0
25444,28346,8507.0,4,,2
25445,28347,8507.0,4,,2
25446,28348,11268.0,2,3937.0,1
25447,28349,11269.0,1,135.0,10
25448,28350,601.0,3,,7
25449,28351,11032.0,1,,5
25450,28352,7795.0,1,,1
25451,28353,7918.0,5,303.0,1
25452,28354,11270.0,0,106.0,4
25453,28355,11032.0,1,,0
25454,28356,7071.0,2,,2
25455,28357,8413.0,5,,1
25456,28358,11032.0,1,,1
25457,28359,8724.0,12,,2
25458,28360,5544.0,7,,1
25459,28361,11032.0,1,,0
25460,28362,11272.0,1,590.0,0
25461,28363,11058.0,0,423.0,7
25462,28364,10496.0,4,,0
25463,28365,82.0,0,,0
25464,28366,7795.0,3,203.0,0
25465,28367,11032.0,0,,0
25466,28368,3903.0,4,527.0,10
25467,28369,11278.0,1,87.0,3
25468,28371,5739.0,1,,1
25469,28372,10976.0,2,180.0,7
25470,28373,10976.0,3,,6
25471,28374,11032.0,3,,0
25472,28375,11133.0,0,1130.0,0
25473,28376,2485.0,1,,0
25474,28377,11279.0,1,76.0,0
25475,28378,7972.0,2,,1
25476,28379,9738.0,14,,0
25477,28380,7448.0,0,254.0,0
25478,28382,11282.0,1,639.0,3
25479,28383,5544.0,5,501.0,4
25480,28384,2387.0,3,,0
25481,28385,11272.0,1,838.0,0
25482,28386,10474.0,-1,138.0,5
25483,28387,7828.0,2,,4
25484,28388,11283.0,4,194.0,0
25485,28390,6961.0,7,,1
25486,28391,6961.0,1,,2
25487,28392,8623.0,0,122.0,3
25488,28393,8812.0,1,794.0,0
25489,28395,11289.0,0,2943.0,3
25490,28396,6624.0,1,319.0,0
25491,28397,11032.0,0,,17
25492,28398,11290.0,2,346.0,9
25493,28399,11032.0,1,,2
25494,28400,8502.0,0,163.0,0
25495,28402,11032.0,0,,0
25496,28403,7795.0,1,,0
25497,28404,11032.0,0,,1
25498,28405,82.0,2,,4
25499,28406,11272.0,5,4817.0,0
25500,28407,2970.0,6,,0
25501,28408,82.0,3,,2
25502,28409,10820.0,1,,0
25503,28410,-1.0,0,,0
25504,28411,4856.0,0,,0
25505,28412,3903.0,0,170.0,1
25506,28413,11292.0,4,129.0,3
25507,28414,7828.0,15,,7
25508,28415,603.0,0,,0
25509,28416,6961.0,1,,0
25510,28417,6961.0,2,,0
25511,28418,6961.0,1,,0
25512,28419,11294.0,6,956.0,2
25513,28420,11032.0,7,,4
25514,28421,6961.0,5,,1
25515,28422,11032.0,1,,2
25516,28423,8724.0,2,,2
25517,28424,10474.0,1,83.0,6
25518,28425,9146.0,2,1433.0,0
25519,28426,11293.0,1,763.0,5
25520,28427,8724.0,2,,3
25521,28428,11032.0,2,,11
25522,28429,11032.0,1,,6
25523,28430,159.0,2,,0
25524,28431,8112.0,16,1871.0,5
25525,28432,11279.0,1,,0
25526,28435,1496.0,2,,0
25527,28436,11296.0,1,,0
25528,28437,9887.0,3,1029.0,0
25529,28438,9836.0,0,195.0,2
25530,28439,2116.0,2,55.0,2
25531,28440,9203.0,1,357.0,1
25532,28441,4479.0,1,,0
25533,28442,,18,,0
25534,28443,11298.0,0,44.0,5
25535,28444,11292.0,8,284.0,1
25536,28446,10524.0,7,,5
25537,28447,686.0,2,,5
25538,28448,8808.0,0,,2
25539,28449,11302.0,2,287.0,5
25540,28450,8112.0,10,,1
25541,28451,11294.0,0,81.0,2
25542,28452,-1.0,0,,0
25543,28453,4856.0,0,,0
25544,28454,8783.0,0,72.0,2
25545,28456,7555.0,2,,0
25546,28457,11032.0,2,,4
25547,28459,11293.0,3,231.0,3
25548,28460,11307.0,-1,,3
25549,28461,9649.0,1,309.0,3
25550,28462,10524.0,4,,2
25551,28463,11240.0,2,,1
25552,28465,11309.0,1,71.0,1
25553,28467,11311.0,2,71.0,2
25554,28470,11292.0,0,,0
25555,28471,11313.0,4,201.0,5
25556,28472,9699.0,3,1488.0,4
25557,28473,4479.0,2,,5
25558,28474,11314.0,19,3400.0,7
25559,28475,7290.0,2,,0
25560,28476,7290.0,10,,1
25561,28478,686.0,3,196.0,6
25562,28480,8137.0,2,291.0,3
25563,28481,7290.0,6,,5
25564,28486,11317.0,6,2836.0,3
25565,28487,11240.0,5,,0
25566,28488,11032.0,0,,0
25567,28489,3501.0,2,130.0,0
25568,28490,11032.0,2,,6
25569,28491,2129.0,0,,6
25570,28492,7964.0,2,471.0,0
25571,28493,919.0,35,,2
25572,28494,5781.0,-3,,1
25573,28495,6897.0,1,172.0,0
25574,28496,159.0,6,,0
25575,28498,10227.0,1,1197.0,0
25576,28499,7448.0,2,,0
25577,28502,11032.0,1,,0
25578,28503,9007.0,7,,1
25579,28506,11323.0,1,,0
25580,28507,183.0,4,,5
25581,28508,183.0,2,,1
25582,28509,7556.0,4,1563.0,3
25583,28511,11242.0,2,193.0,5
25584,28512,10043.0,3,569.0,4
25585,28514,4334.0,1,336.0,1
25586,28515,11386.0,0,40.0,4
25587,28516,495.0,3,,3
25588,28518,11327.0,5,464.0,0
25589,28519,7828.0,2,,0
25590,28520,11032.0,3,,6
25591,28521,4495.0,1,,0
25592,28523,1150.0,4,275.0,0
25593,28524,11240.0,4,,3
25594,28525,11240.0,2,,1
25595,28527,919.0,5,,1
25596,28528,11334.0,0,664.0,2
25597,28529,10416.0,0,97.0,4
25598,28530,8507.0,4,,1
25599,28531,2981.0,0,,0
25600,28532,2981.0,0,,0
25601,28533,10524.0,3,,1
25602,28534,-1.0,0,,0
25603,28535,4856.0,0,,0
25604,28536,3488.0,7,,1
25605,28537,11279.0,1,182.0,0
25606,28538,6897.0,2,181.0,21
25607,28539,11317.0,4,,13
25608,28540,7918.0,0,564.0,4
25609,28541,8101.0,8,268.0,10
25610,28542,11279.0,2,648.0,4
25611,28543,1381.0,3,,4
25612,28544,2129.0,2,,3
25613,28546,5781.0,3,253.0,0
25614,28547,11337.0,2,182.0,3
25615,28548,4505.0,2,,0
25616,28550,4479.0,3,,0
25617,28551,10630.0,5,,3
25618,28552,8926.0,1,,1
25619,28553,8926.0,0,,0
25620,28554,10630.0,1,,2
25621,28555,11032.0,0,,0
25622,28556,3501.0,1,,1
25623,28559,11342.0,0,57.0,2
25624,28560,10849.0,1,,4
25625,28561,11032.0,0,,0
25626,28563,4479.0,0,,0
25627,28564,4673.0,0,668.0,1
25628,28565,493.0,2,,4
25629,28566,4843.0,13,865.0,6
25630,28567,4856.0,25,,1
25631,28568,8413.0,8,,5
25632,28570,9162.0,2,127.0,1
25633,28571,82.0,3,60.0,2
25634,28572,7482.0,2,82.0,0
25635,28573,9158.0,0,393.0,2
25636,28574,11346.0,2,195.0,0
25637,28575,7290.0,1,,0
25638,28576,11349.0,0,5479.0,8
25639,28577,10630.0,2,,1
25640,28578,8652.0,5,,12
25641,28579,2129.0,5,,2
25642,28581,11348.0,0,584.0,2
25643,28582,7482.0,1,,5
25644,28583,7290.0,1,,2
25645,28584,183.0,5,,1
25646,28585,183.0,3,,0
25647,28587,10106.0,3,141.0,2
25648,28588,4479.0,5,,4
25649,28590,11352.0,0,539.0,0
25650,28591,159.0,1,,2
25651,28592,11354.0,3,,1
25652,28593,3184.0,3,799.0,7
25653,28597,11356.0,1,86.0,0
25654,28598,6082.0,3,,0
25655,28599,10785.0,-1,660.0,2
25656,28600,10416.0,0,230.0,2
25657,28601,11357.0,8,10344.0,11
25658,28602,11253.0,-1,3299.0,5
25659,28603,264.0,6,,0
25660,28605,287.0,1,515.0,3
25661,28606,11240.0,1,,2
25662,28607,9249.0,2,,2
25663,28608,7556.0,1,79.0,2
25664,28609,8207.0,7,1016.0,0
25665,28610,10524.0,1,,0
25666,28611,6082.0,1,,2
25667,28612,11361.0,4,1327.0,2
25668,28613,,2,,2
25669,28614,7290.0,1,,0
25670,28615,1764.0,6,,1
25671,28616,3591.0,2,1444.0,14
25672,28617,11365.0,1,632.0,0
25673,28618,11363.0,6,234.0,6
25674,28619,4505.0,3,,0
25675,28620,2817.0,3,2044.0,5
25676,28621,7555.0,10,,4
25677,28622,2260.0,1,308.0,0
25678,28623,11364.0,5,1009.0,6
25679,28624,11032.0,3,,0
25680,28625,11052.0,3,,0
25681,28626,11032.0,1,,9
25682,28627,4843.0,6,,0
25683,28629,1913.0,3,,2
25684,28630,1513.0,9,739.0,6
25685,28631,11370.0,2,,4
25686,28632,10960.0,2,524.0,0
25687,28633,3572.0,2,232.0,4
25688,28634,6552.0,14,,7
25689,28635,7290.0,7,,1
25690,28636,10872.0,1,,0
25691,28637,11371.0,5,155.0,7
25692,28638,11208.0,1,125.0,2
25693,28640,7828.0,1,,0
25694,28641,4479.0,1,,2
25695,28642,11372.0,-13,749.0,10
25696,28643,4479.0,1,,2
25697,28644,7972.0,2,,0
25698,28645,9394.0,1,,0
25699,28646,7555.0,13,,2
25700,28647,8207.0,2,,0
25701,28648,7972.0,11,,8
25702,28649,11317.0,3,3528.0,2
25703,28650,11376.0,1,,0
25704,28651,4556.0,3,346.0,0
25705,28653,1248.0,0,41.0,2
25706,28654,2392.0,4,,3
25707,28655,966.0,2,,0
25708,28656,11386.0,1,1242.0,8
25709,28657,3277.0,1,,0
25710,28658,9490.0,7,799.0,17
25711,28660,10064.0,4,,1
25712,28661,3040.0,1,443.0,0
25713,28662,8724.0,4,,2
25714,28663,11032.0,0,,6
25715,28664,11382.0,2,76.0,4
25716,28665,7803.0,6,443.0,3
25717,28666,7290.0,0,,0
25718,28667,4856.0,0,,0
25719,28668,8724.0,0,,0
25720,28669,8539.0,0,,0
25721,28670,3846.0,2,150.0,4
25722,28671,11005.0,5,467.0,1
25723,28673,,10,,1
25724,28674,919.0,8,,14
25725,28675,11384.0,1,252.0,0
25726,28676,1871.0,4,190.0,2
25727,28677,11032.0,1,,0
25728,28678,919.0,7,,3
25729,28679,439.0,6,,2
25730,28680,5739.0,1,,2
25731,28681,5837.0,6,748.0,7
25732,28683,10630.0,6,401.0,6
25733,28684,601.0,1,,2
25734,28685,10826.0,4,,2
25735,28688,11279.0,2,7300.0,0
25736,28689,7555.0,2,,5
25737,28690,4733.0,9,1070.0,0
25738,28691,7071.0,4,,1
25739,28692,3438.0,2,219.0,9
25740,28693,8207.0,3,,4
25741,28694,10849.0,6,,0
25742,28695,11372.0,-4,374.0,5
25743,28697,10026.0,6,,7
25744,28699,8991.0,7,,0
25745,28700,2970.0,6,,3
25746,28701,11396.0,0,314.0,2
25747,28702,11397.0,0,310.0,3
25748,28703,11032.0,4,,1
25749,28704,11398.0,0,138.0,0
25750,28705,11032.0,0,,8
25751,28706,11032.0,0,,6
25752,28707,10908.0,1,,1
25753,28709,9481.0,1,219.0,4
25754,28710,11398.0,5,264.0,5
25755,28711,6884.0,4,203.0,3
25756,28712,6637.0,4,590.0,0
25757,28714,9174.0,2,164.0,4
25758,28715,10849.0,6,1737.0,8
25759,28716,11386.0,1,322.0,1
25760,28717,686.0,5,,6
25761,28718,8724.0,2,,0
25762,28720,11032.0,4,,0
25763,28721,9413.0,1,86.0,6
25764,28722,11032.0,3,,12
25765,28724,4916.0,1,245.0,0
25766,28725,11403.0,3,,0
25767,28726,10416.0,2,128.0,0
25768,28727,7339.0,4,176.0,0
25769,28728,11032.0,2,,5
25770,28729,11404.0,4,446.0,2
25771,28730,442.0,24,10693.0,4
25772,28732,11412.0,6,1233.0,1
25773,28734,8116.0,2,281.0,0
25774,28735,6897.0,1,,1
25775,28736,8724.0,2,,1
25776,28737,10785.0,4,476.0,1
25777,28738,10043.0,2,826.0,2
25778,28739,11032.0,0,,0
25779,28741,919.0,37,,1
25780,28742,11032.0,3,,3
25781,28743,9588.0,5,547.0,2
25782,28744,11408.0,3,1466.0,12
25783,28745,11409.0,11,925.0,2
25784,28746,2485.0,9,,12
25785,28747,11410.0,-1,,1
25786,28748,11411.0,3,178.0,7
25787,28749,892.0,3,,1
25788,28750,7290.0,14,,4
25789,28751,919.0,7,,1
25790,28752,7420.0,1,181.0,0
25791,28753,3382.0,3,,1
25792,28754,279.0,11,,1
25793,28755,4556.0,2,485.0,6
25794,28756,11279.0,3,1014.0,20
25795,28757,8013.0,2,,0
25796,28758,11032.0,3,,0
25797,28759,8013.0,1,,3
25798,28760,6552.0,8,445.0,2
25799,28761,2426.0,3,139.0,7
25800,28762,1381.0,3,,6
25801,28763,10849.0,1,,0
25802,28764,4479.0,3,,5
25803,28765,7618.0,1,,1
25804,28766,7555.0,3,,8
25805,28767,11032.0,3,,9
25806,28768,11418.0,3,94.0,0
25807,28769,11421.0,5,1104.0,6
25808,28770,6993.0,2,,0
25809,28771,11423.0,3,66.0,0
25810,28772,179.0,3,684.0,0
25811,28773,179.0,0,,0
25812,28774,179.0,0,,0
25813,28775,10785.0,1,874.0,0
25814,28776,3488.0,1,315.0,3
25815,28778,4253.0,6,,7
25816,28780,11032.0,2,,7
25817,28781,2669.0,3,,1
25818,28782,887.0,1,,7
25819,28783,11032.0,1,,0
25820,28784,11032.0,1,,1
25821,28785,11032.0,0,,0
25822,28786,7290.0,3,,1
25823,28787,9975.0,11,418.0,4
25824,28788,11428.0,1,156.0,2
25825,28789,11429.0,2,568.0,0
25826,28790,6897.0,3,,0
25827,28791,-1.0,0,,0
25828,28792,4856.0,0,,0
25829,28793,27581.0,0,,0
25830,28794,4856.0,0,,0
25831,28795,11432.0,3,143.0,2
25832,28797,4856.0,6,,7
25833,28798,10322.0,2,,3
25834,28799,11032.0,0,,0
25835,28800,11431.0,2,750.0,1
25836,28801,10322.0,2,446.0,6
25837,28802,1913.0,7,,3
25838,28803,11433.0,1,398.0,0
25839,28804,11032.0,1,,0
25840,28805,11032.0,1,,0
25841,28806,11032.0,1,,1
25842,28807,11434.0,2,827.0,8
25843,28808,6633.0,15,,7
25844,28809,11437.0,1,124.0,1
25845,28810,10448.0,1,,10
25846,28811,9588.0,4,334.0,2
25847,28812,11032.0,1,,1
25848,28813,5918.0,2,853.0,0
25849,28814,368.0,5,,1
25850,28815,11032.0,1,395.0,14
25851,28816,11438.0,1,235.0,0
25852,28818,7339.0,0,,0
25853,28819,11279.0,2,604.0,3
25854,28820,10416.0,3,75.0,0
25855,28822,7290.0,3,,9
25856,28823,7131.0,3,190.0,0
25857,28824,11032.0,0,,1
25858,28826,966.0,3,537.0,2
25859,28827,11032.0,3,,1
25860,28828,11440.0,14,1374.0,5
25861,28829,3382.0,2,,0
25862,28830,3382.0,2,,0
25863,28832,5618.0,2,1239.0,2
25864,28833,10669.0,1,103.0,0
25865,28834,11032.0,3,,2
25866,28835,686.0,4,,3
25867,28837,7555.0,2,,1
25868,28839,11279.0,0,,0
25869,28840,8991.0,2,,0
25870,28841,2669.0,1,,1
25871,28842,11445.0,0,242.0,0
25872,28843,11032.0,0,,1
25873,28844,4479.0,1,,7
25874,28845,10227.0,3,5855.0,3
25875,28846,9738.0,5,,1
25876,28848,845.0,2,362.0,0
25877,28849,11446.0,4,318.0,3
25878,28850,3096.0,1,36.0,0
25879,28851,3096.0,1,941.0,0
25880,28852,11447.0,4,382.0,3
25881,28853,10908.0,2,,1
25882,28855,8507.0,1,,4
25883,28856,264.0,6,,1
25884,28857,11448.0,1,178.0,0
25885,28858,10849.0,5,,1
25886,28859,11449.0,1,72.0,0
25887,28860,6845.0,2,298.0,0
25888,28862,10787.0,1,,0
25889,28864,9975.0,5,,1
25890,28865,1764.0,4,,6
25891,28866,11032.0,4,,4
25892,28867,8137.0,4,,4
25893,28868,4916.0,1,,2
25894,28869,2170.0,1,1256.0,4
25895,28870,11453.0,1,432.0,1
25896,28872,8114.0,1,234.0,0
25897,28873,3096.0,5,1000.0,2
25898,28874,7250.0,1,,3
25899,28875,7290.0,3,,4
25900,28876,11450.0,3,1210.0,3
25901,28877,11455.0,8,2190.0,1
25902,28878,7555.0,5,,9
25903,28879,2889.0,3,212.0,0
25904,28881,11458.0,2,373.0,7
25905,28882,11459.0,3,260.0,4
25906,28885,5321.0,2,203.0,0
25907,28886,11032.0,0,,9
25908,28887,4507.0,1,138.0,20
25909,28888,11462.0,0,660.0,1
25910,28889,4479.0,1,,4
25911,28890,10849.0,2,,7
25912,28892,11408.0,4,224.0,0
25913,28893,4505.0,3,,0
25914,28895,1909.0,8,,1
25915,28896,8137.0,1,,2
25916,28897,4479.0,2,,3
25917,28898,4581.0,0,118.0,3
25918,28899,-1.0,0,,0
25919,28900,4856.0,0,,0
25920,28901,27581.0,0,,0
25921,28902,4856.0,0,,0
25922,28903,10749.0,2,103.0,6
25923,28904,11464.0,2,1226.0,3
25924,28905,11269.0,7,513.0,3
25925,28906,11466.0,2,493.0,0
25926,28907,4479.0,2,,2
25927,28908,11032.0,11,,2
25928,28909,11467.0,7,1298.0,1
25929,28910,11447.0,0,,1
25930,28911,11277.0,1,,0
25931,28912,10479.0,1,,2
25932,28913,264.0,3,,0
25933,28914,3277.0,8,,2
25934,28915,7224.0,5,,1
25935,28916,10675.0,0,444.0,4
25936,28918,11471.0,1,121.0,1
25937,28919,11032.0,1,,0
25938,28920,4598.0,7,,6
25939,28921,9953.0,0,91.0,2
25940,28922,4253.0,1,,4
25941,28925,1737.0,30,1548.0,1
25942,28926,-1.0,0,,0
25943,28927,4856.0,0,,0
25944,28928,27581.0,0,,0
25945,28929,4856.0,0,,0
25946,28930,7603.0,4,192.0,2
25947,28931,,5,,15
25948,28932,11032.0,14,,9
25949,28933,11476.0,1,,0
25950,28934,8402.0,3,270.0,1
25951,28935,11458.0,0,267.0,7
25952,28936,11346.0,2,2034.0,0
25953,28937,11479.0,0,370.0,9
25954,28938,6512.0,3,2502.0,2
25955,28939,11453.0,1,521.0,7
25956,28940,449.0,4,,2
25957,28941,4829.0,6,609.0,0
25958,28942,11453.0,1,778.0,8
25959,28943,7290.0,5,,0
25960,28944,11472.0,4,297.0,5
25961,28946,11482.0,-2,487.0,1
25962,28947,4812.0,1,,0
25963,28948,4110.0,4,,0
25964,28949,11455.0,0,159.0,15
25965,28950,11032.0,9,,1
25966,28951,9266.0,3,120.0,1
25967,28952,4479.0,5,,1
25968,28953,7972.0,5,,1
25969,28955,2073.0,12,,0
25970,28956,11032.0,1,,3
25971,28957,9716.0,1,3845.0,3
25972,28958,253.0,3,,3
25973,28959,8871.0,4,,3
25974,28960,7828.0,2,,0
25975,28961,1679.0,-5,,3
25976,28962,11032.0,1,,2
25977,28963,686.0,1,,2
25978,28966,11032.0,1,,3
25979,28967,2669.0,2,,0
25980,28968,7789.0,8,714.0,3
25981,28969,11476.0,5,,2
25982,28970,,3,239.0,0
25983,28971,,0,,0
25984,28972,11488.0,1,340.0,0
25985,28973,10026.0,4,,0
25986,28974,8807.0,2,203.0,5
25987,28975,8991.0,1,,0
25988,28976,22468.0,0,,0
25989,28977,4856.0,0,,0
25990,28978,26338.0,0,,0
25991,28979,4856.0,0,,0
25992,28980,6489.0,2,136.0,7
25993,28981,10380.0,6,,0
25994,28982,11489.0,0,116.0,2
25995,28983,10479.0,2,,0
25996,28984,6325.0,2,337.0,3
25997,28985,88.0,0,,0
25998,28986,10675.0,1,,0
25999,28987,11492.0,4,1158.0,12
26000,28988,11384.0,0,342.0,2
26001,28991,8402.0,2,,0
26002,28992,11005.0,7,4162.0,8
26003,28993,11494.0,6,171.0,2
26004,28994,11032.0,2,,1
26005,28995,11005.0,0,,0
26006,28996,10643.0,0,962.0,2
26007,28997,10849.0,4,,1
26008,28998,8507.0,1,,0
26009,29000,10849.0,4,,7
26010,29001,615.0,10,,1
26011,29002,6300.0,0,323.0,2
26012,29005,686.0,2,406.0,4
26013,29006,3525.0,4,2371.0,0
26014,29007,25133.0,1,271.0,4
26015,29008,11500.0,2,1372.0,0
26016,29009,10843.0,0,146.0,4
26017,29010,919.0,7,,4
26018,29011,10843.0,1,,0
26019,29012,8871.0,1,,0
26020,29013,1084.0,3,375.0,0
26021,29014,8013.0,1,,3
26022,29015,4505.0,5,,3
26023,29016,10749.0,2,168.0,17
26024,29017,11411.0,6,691.0,7
26025,29019,11503.0,2,234.0,3
26026,29020,10749.0,0,301.0,6
26027,29021,7071.0,5,,0
26028,29022,10849.0,3,,4
26029,29023,5739.0,6,,1
26030,29024,2970.0,8,,10
26031,29025,1381.0,2,203.0,9
26032,29027,858.0,1,,2
26033,29029,7071.0,2,,0
26034,29030,11032.0,2,,0
26035,29031,11453.0,0,52.0,0
26036,29033,11507.0,-3,87.0,1
26037,29034,11032.0,2,,1
26038,29035,4505.0,3,,0
26039,29036,11032.0,1,,5
26040,29037,11508.0,1,366.0,0
26041,29038,2849.0,11,1968.0,6
26042,29039,11511.0,3,842.0,0
26043,29040,11032.0,2,,4
26044,29041,11032.0,4,,0
26045,29042,7290.0,9,,11
26046,29043,10826.0,0,,0
26047,29044,3310.0,9,6436.0,1
26048,29045,10749.0,0,17.0,0
26049,29046,8807.0,2,,2
26050,29047,11453.0,0,65.0,0
26051,29049,8120.0,2,,6
26052,29050,4479.0,2,,0
26053,29051,11657.0,5,410.0,10
26054,29052,10749.0,5,406.0,5
26055,29053,8207.0,16,459.0,3
26056,29054,7290.0,1,,3
26057,29055,2073.0,2,,1
26058,29056,183.0,1,,0
26059,29057,9738.0,6,,9
26060,29058,3929.0,1,114.0,4
26061,29059,8361.0,2,729.0,5
26062,29060,10749.0,2,175.0,4
26063,29061,7224.0,2,,3
26064,29064,2958.0,3,,1
26065,29065,10908.0,0,,0
26066,29066,6246.0,2,149.0,0
26067,29067,6082.0,4,,2
26068,29068,4213.0,0,491.0,1
26069,29069,6624.0,0,,1
26070,29070,4908.0,0,103.0,2
26071,29071,7828.0,1,,3
26072,29072,11520.0,0,,0
26073,29073,11032.0,0,,3
26074,29074,11032.0,2,,0
26075,29075,11032.0,1,,4
26076,29076,805.0,4,,2
26077,29077,7603.0,2,,3
26078,29078,88.0,7,,0
26079,29079,11522.0,1,,1
26080,29080,1390.0,3,,2
26081,29081,199.0,2,,4
26082,29082,11032.0,1,,0
26083,29083,6897.0,3,183.0,4
26084,29084,10908.0,3,211.0,0
26085,29085,1397.0,8,328.0,3
26086,29086,9024.0,1,409.0,1
26087,29087,10908.0,0,,3
26088,29088,11525.0,2,209.0,0
26089,29089,11526.0,0,385.0,2
26090,29090,7828.0,4,,6
26091,29091,603.0,4,997.0,3
26092,29092,6624.0,1,71.0,7
26093,29093,9249.0,12,,4
26094,29094,10749.0,6,,2
26095,29095,7278.0,1,567.0,0
26096,29096,9577.0,4,14855.0,2
26097,29098,11032.0,1,,4
26098,29099,11179.0,1,,2
26099,29100,11032.0,4,,2
26100,29101,11032.0,2,,2
26101,29102,3382.0,1,,9
26102,29103,2126.0,2,,1
26103,29104,2849.0,4,752.0,4
26104,29105,7290.0,5,,2
26105,29106,442.0,2,,7
26106,29107,1381.0,7,,0
26107,29108,2970.0,6,,2
26108,29109,11535.0,2,213.0,1
26109,29110,11032.0,0,,3
26110,29112,11032.0,0,,22
26111,29113,11032.0,-1,,5
26112,29114,6547.0,2,610.0,4
26113,29115,5321.0,4,,4
26114,29116,9344.0,8,388.0,8
26115,29117,438.0,1,998.0,1
26116,29118,11476.0,2,,0
26117,29119,686.0,1,,6
26118,29120,1913.0,1,,0
26119,29121,11090.0,34,5050.0,3
26120,29122,11032.0,14,,13
26121,29124,11540.0,1,479.0,5
26122,29125,8991.0,5,,1
26123,29126,10990.0,6,891.0,1
26124,29127,8991.0,26,,3
26125,29128,401.0,5,,4
26126,29129,919.0,57,,11
26127,29130,8401.0,3,4997.0,0
26128,29131,11055.0,1,427.0,11
26129,29133,6432.0,0,152.0,2
26130,29134,6432.0,1,96.0,2
26131,29135,11055.0,2,264.0,0
26132,29136,9577.0,1,,0
26133,29137,10643.0,1,560.0,1
26134,29138,10908.0,2,,1
26135,29139,9103.0,3,123.0,0
26136,29140,11543.0,1,95.0,0
26137,29141,9654.0,0,,1
26138,29144,11032.0,3,,2
26139,29145,88.0,4,,1
26140,29147,4856.0,0,,0
26141,29148,4856.0,0,,0
26142,29150,8960.0,3,,0
26143,29151,11471.0,0,370.0,2
26144,29153,8137.0,0,,0
26145,29154,172.0,3,65.0,0
26146,29155,3525.0,1,2097.0,1
26147,29156,7964.0,2,,0
26148,29157,6845.0,3,,0
26149,29158,25.0,10,2305.0,14
26150,29160,2485.0,8,,2
26151,29163,8053.0,3,,0
26152,29164,7555.0,10,,0
26153,29165,230.0,1,,0
26154,29167,11552.0,3,4583.0,1
26155,29168,11553.0,0,1208.0,10
26156,29169,1036.0,4,,0
26157,29170,11551.0,2,18883.0,7
26158,29171,10849.0,5,,6
26159,29172,11556.0,8,,0
26160,29173,1146.0,3,190.0,3
26161,29174,1515.0,1,150.0,0
26162,29175,5321.0,1,,0
26163,29176,8762.0,2,1236.0,7
26164,29177,11557.0,-3,,3
26165,29178,11032.0,2,,5
26166,29179,25133.0,4,190.0,2
26167,29181,11557.0,1,,1
26168,29182,11005.0,1,801.0,3
26169,29184,7828.0,4,,0
26170,29185,11560.0,3,2415.0,4
26171,29186,11559.0,10,,1
26172,29187,11555.0,1,222.0,0
26173,29188,6752.0,3,216.0,0
26174,29189,10785.0,1,128.0,3
26175,29190,9680.0,4,1100.0,0
26176,29191,,9,,0
26177,29192,10849.0,4,,5
26178,29193,3382.0,3,,3
26179,29194,1764.0,2,,1
26180,29195,11032.0,4,,3
26181,29196,11032.0,2,,1
26182,29197,11032.0,3,,2
26183,29198,6768.0,1,,0
26184,29200,2617.0,3,665.0,4
26185,29201,6884.0,4,277.0,4
26186,29202,7555.0,3,,3
26187,29203,22436.0,0,1099.0,1
26188,29204,10849.0,3,,1
26189,29206,10849.0,3,,3
26190,29207,11562.0,1,,1
26191,29209,11032.0,3,,5
26192,29210,11032.0,0,,6
26193,29211,11564.0,1,1334.0,0
26194,29212,2546.0,2,,4
26195,29213,11450.0,1,120.0,0
26196,29214,4856.0,2,,1
26197,29215,2546.0,3,,1
26198,29216,4505.0,6,,9
26199,29218,8320.0,3,453.0,0
26200,29219,7250.0,1,,0
26201,29220,11567.0,1,367.0,0
26202,29221,7555.0,3,,0
26203,29222,8041.0,1,1984.0,10
26204,29223,3331.0,1,,0
26205,29224,9394.0,8,,5
26206,29225,4856.0,2,,0
26207,29226,1573.0,1,,0
26208,29227,11032.0,0,,2
26209,29229,9572.0,3,196.0,3
26210,29233,5739.0,5,,2
26211,29234,5739.0,3,,1
26212,29235,5739.0,3,,0
26213,29236,11571.0,0,235.0,1
26214,29237,3277.0,1,,0
26215,29238,11262.0,2,90.0,1
26216,29239,11572.0,4,1894.0,0
26217,29240,9174.0,2,,0
26218,29241,5429.0,10,697.0,9
26219,29242,10849.0,5,,1
26220,29243,11567.0,2,217.0,0
26221,29244,10849.0,7,,2
26222,29245,10849.0,1,,0
26223,29247,10849.0,1,,0
26224,29248,1048.0,3,349.0,1
26225,29249,11032.0,0,,0
26226,29250,11032.0,1,,1
26227,29251,11032.0,2,,0
26228,29252,7555.0,6,,2
26229,29253,5003.0,3,644.0,1
26230,29254,11032.0,2,,2
26231,29255,1036.0,2,,0
26232,29256,3382.0,3,,1
26233,29257,11032.0,2,,4
26234,29259,11262.0,0,,0
26235,29262,11577.0,2,93.0,2
26236,29264,11589.0,4,142.0,4
26237,29265,11032.0,0,,1
26238,29267,10849.0,1,,0
26239,29268,11577.0,4,318.0,4
26240,29269,11058.0,0,,0
26241,29270,10849.0,5,,9
26242,29271,253.0,15,6025.0,0
26243,29272,253.0,2,93.0,0
26244,29273,1679.0,1,,3
26245,29274,10354.0,1,,1
26246,29275,11032.0,3,,6
26247,29277,8807.0,0,,0
26248,29279,11584.0,2,294.0,2
26249,29280,11397.0,1,821.0,0
26250,29281,10749.0,2,120.0,7
26251,29282,7972.0,1,,5
